codigo_municipio;nome_municipio;UF_municipio;nome_bioma;grande_regiao
2311264;Quiterianópolis;CE;Caatinga;Nordeste
2311306;Quixadá;CE;Caatinga;Nordeste
2311355;Quixelô;CE;Caatinga;Nordeste
2311405;Quixeramobim;CE;Caatinga;Nordeste
2311504;Quixeré;CE;Caatinga;Nordeste
2311603;Redenção;CE;Caatinga;Nordeste
2311702;Reriutaba;CE;Caatinga;Nordeste
2311801;Russas;CE;Caatinga;Nordeste
2311900;Saboeiro;CE;Caatinga;Nordeste
2311959;Salitre;CE;Caatinga;Nordeste
2312007;Santana do Acaraú;CE;Caatinga;Nordeste
2312106;Santana do Cariri;CE;Caatinga;Nordeste
2312205;Santa Quitéria;CE;Caatinga;Nordeste
2312304;São Benedito;CE;Caatinga;Nordeste
2312403;São Gonçalo do Amarante;CE;Caatinga;Nordeste
2312502;São João do Jaguaribe;CE;Caatinga;Nordeste
2312601;São Luís do Curu;CE;Caatinga;Nordeste
2312700;Senador Pompeu;CE;Caatinga;Nordeste
2312809;Senador Sá;CE;Caatinga;Nordeste
2312908;Sobral;CE;Caatinga;Nordeste
2313005;Solonópole;CE;Caatinga;Nordeste
2313104;Tabuleiro do Norte;CE;Caatinga;Nordeste
2313203;Tamboril;CE;Caatinga;Nordeste
2313252;Tarrafas;CE;Caatinga;Nordeste
2313302;Tauá;CE;Caatinga;Nordeste
2313351;Tejuçuoca;CE;Caatinga;Nordeste
2313401;Tianguá;CE;Caatinga;Nordeste
2313500;Trairi;CE;Caatinga;Nordeste
2313559;Tururu;CE;Caatinga;Nordeste
2313609;Ubajara;CE;Caatinga;Nordeste
2313708;Umari;CE;Caatinga;Nordeste
2313757;Umirim;CE;Caatinga;Nordeste
2313807;Uruburetama;CE;Caatinga;Nordeste
2313906;Uruoca;CE;Caatinga;Nordeste
2313955;Varjota;CE;Caatinga;Nordeste
2314003;Várzea Alegre;CE;Caatinga;Nordeste
2314102;Viçosa do Ceará;CE;Caatinga;Nordeste
2400109;Acari;RN;Caatinga;Nordeste
2400208;Açu;RN;Caatinga;Nordeste
2400307;Afonso Bezerra;RN;Caatinga;Nordeste
2400406;Água Nova;RN;Caatinga;Nordeste
2400505;Alexandria;RN;Caatinga;Nordeste
2400604;Almino Afonso;RN;Caatinga;Nordeste
2400703;Alto do Rodrigues;RN;Caatinga;Nordeste
2400802;Angicos;RN;Caatinga;Nordeste
2400901;Antônio Martins;RN;Caatinga;Nordeste
2401008;Apodi;RN;Caatinga;Nordeste
2401107;Areia Branca;RN;Caatinga;Nordeste
2401206;Arês;RN;Mata Atlântica;Nordeste
2401305;Campo Grande;RN;Caatinga;Nordeste
2401404;Baía Formosa;RN;Mata Atlântica;Nordeste
2401453;Baraúna;RN;Caatinga;Nordeste
2401503;Barcelona;RN;Caatinga;Nordeste
2401602;Bento Fernandes;RN;Caatinga;Nordeste
2401651;Bodó;RN;Caatinga;Nordeste
2401701;Bom Jesus;RN;Caatinga;Nordeste
2401800;Brejinho;RN;Caatinga;Nordeste
2401859;Caiçara do Norte;RN;Caatinga;Nordeste
2401909;Caiçara do Rio do Vento;RN;Caatinga;Nordeste
2402006;Caicó;RN;Caatinga;Nordeste
2402105;Campo Redondo;RN;Caatinga;Nordeste
2402204;Canguaretama;RN;Mata Atlântica;Nordeste
2402303;Caraúbas;RN;Caatinga;Nordeste
2402402;Carnaúba dos Dantas;RN;Caatinga;Nordeste
2402501;Carnaubais;RN;Caatinga;Nordeste
2402600;Ceará-Mirim;RN;Caatinga;Nordeste
2402709;Cerro Corá;RN;Caatinga;Nordeste
2402808;Coronel Ezequiel;RN;Caatinga;Nordeste
2402907;Coronel João Pessoa;RN;Caatinga;Nordeste
2403004;Cruzeta;RN;Caatinga;Nordeste
2403103;Currais Novos;RN;Caatinga;Nordeste
2403202;Doutor Severiano;RN;Caatinga;Nordeste
2403251;Parnamirim;RN;Caatinga;Nordeste
2403301;Encanto;RN;Caatinga;Nordeste
2403400;Equador;RN;Caatinga;Nordeste
2403509;Espírito Santo;RN;Mata Atlântica;Nordeste
2403608;Extremoz;RN;Caatinga;Nordeste
2403707;Felipe Guerra;RN;Caatinga;Nordeste
2403756;Fernando Pedroza;RN;Caatinga;Nordeste
2403806;Florânia;RN;Caatinga;Nordeste
2403905;Francisco Dantas;RN;Caatinga;Nordeste
2404002;Frutuoso Gomes;RN;Caatinga;Nordeste
2404101;Galinhos;RN;Caatinga;Nordeste
2404200;Goianinha;RN;Mata Atlântica;Nordeste
2404309;Governador Dix-Sept Rosado;RN;Caatinga;Nordeste
2404408;Grossos;RN;Caatinga;Nordeste
2404507;Guamaré;RN;Caatinga;Nordeste
2404606;Ielmo Marinho;RN;Caatinga;Nordeste
2404705;Ipanguaçu;RN;Caatinga;Nordeste
2404804;Ipueira;RN;Caatinga;Nordeste
2404853;Itajá;RN;Caatinga;Nordeste
2404903;Itaú;RN;Caatinga;Nordeste
2405009;Jaçanã;RN;Caatinga;Nordeste
2405108;Jandaíra;RN;Caatinga;Nordeste
2405207;Janduís;RN;Caatinga;Nordeste
2405306;Januário Cicco;RN;Caatinga;Nordeste
2405405;Japi;RN;Caatinga;Nordeste
2405504;Jardim de Angicos;RN;Caatinga;Nordeste
2405603;Jardim de Piranhas;RN;Caatinga;Nordeste
2405702;Jardim do Seridó;RN;Caatinga;Nordeste
2405801;João Câmara;RN;Caatinga;Nordeste
2405900;João Dias;RN;Caatinga;Nordeste
2406007;José da Penha;RN;Caatinga;Nordeste
2406106;Jucurutu;RN;Caatinga;Nordeste
2406155;Jundiá;RN;Caatinga;Nordeste
2406205;Lagoa d'Anta;RN;Caatinga;Nordeste
2406304;Lagoa de Pedras;RN;Caatinga;Nordeste
2406403;Lagoa de Velhos;RN;Caatinga;Nordeste
2406502;Lagoa Nova;RN;Caatinga;Nordeste
2406601;Lagoa Salgada;RN;Caatinga;Nordeste
2406700;Lajes;RN;Caatinga;Nordeste
2406809;Lajes Pintadas;RN;Caatinga;Nordeste
2406908;Lucrécia;RN;Caatinga;Nordeste
2407005;Luís Gomes;RN;Caatinga;Nordeste
2407104;Macaíba;RN;Caatinga;Nordeste
2407203;Macau;RN;Caatinga;Nordeste
2407252;Major Sales;RN;Caatinga;Nordeste
2407302;Marcelino Vieira;RN;Caatinga;Nordeste
2407401;Martins;RN;Caatinga;Nordeste
2407500;Maxaranguape;RN;Mata Atlântica;Nordeste
2407609;Messias Targino;RN;Caatinga;Nordeste
2407708;Montanhas;RN;Caatinga;Nordeste
2407807;Monte Alegre;RN;Caatinga;Nordeste
2407906;Monte das Gameleiras;RN;Caatinga;Nordeste
2408003;Mossoró;RN;Caatinga;Nordeste
2408102;Natal;RN;Mata Atlântica;Nordeste
2408201;Nísia Floresta;RN;Mata Atlântica;Nordeste
2408300;Nova Cruz;RN;Caatinga;Nordeste
2408409;Olho d'Água do Borges;RN;Caatinga;Nordeste
2408508;Ouro Branco;RN;Caatinga;Nordeste
2408607;Paraná;RN;Caatinga;Nordeste
2408706;Paraú;RN;Caatinga;Nordeste
2408805;Parazinho;RN;Caatinga;Nordeste
2408904;Parelhas;RN;Caatinga;Nordeste
2408953;Rio do Fogo;RN;Caatinga;Nordeste
2409100;Passa e Fica;RN;Caatinga;Nordeste
2409209;Passagem;RN;Caatinga;Nordeste
2409308;Patu;RN;Caatinga;Nordeste
2409332;Santa Maria;RN;Caatinga;Nordeste
2409407;Pau dos Ferros;RN;Caatinga;Nordeste
2409506;Pedra Grande;RN;Caatinga;Nordeste
2409605;Pedra Preta;RN;Caatinga;Nordeste
2409704;Pedro Avelino;RN;Caatinga;Nordeste
2409803;Pedro Velho;RN;Caatinga;Nordeste
2409902;Pendências;RN;Caatinga;Nordeste
2410009;Pilões;RN;Caatinga;Nordeste
2410108;Poço Branco;RN;Caatinga;Nordeste
2410207;Portalegre;RN;Caatinga;Nordeste
2410256;Porto do Mangue;RN;Caatinga;Nordeste
2410306;Serra Caiada;RN;Caatinga;Nordeste
2410405;Pureza;RN;Caatinga;Nordeste
2410504;Rafael Fernandes;RN;Caatinga;Nordeste
2410603;Rafael Godeiro;RN;Caatinga;Nordeste
2410702;Riacho da Cruz;RN;Caatinga;Nordeste
2410801;Riacho de Santana;RN;Caatinga;Nordeste
2410900;Riachuelo;RN;Caatinga;Nordeste
2411007;Rodolfo Fernandes;RN;Caatinga;Nordeste
2411056;Tibau;RN;Caatinga;Nordeste
2411106;Ruy Barbosa;RN;Caatinga;Nordeste
2411205;Santa Cruz;RN;Caatinga;Nordeste
2411403;Santana do Matos;RN;Caatinga;Nordeste
2411429;Santana do Seridó;RN;Caatinga;Nordeste
2411502;Santo Antônio;RN;Caatinga;Nordeste
2411601;São Bento do Norte;RN;Caatinga;Nordeste
2411700;São Bento do Trairí;RN;Caatinga;Nordeste
2411809;São Fernando;RN;Caatinga;Nordeste
2411908;São Francisco do Oeste;RN;Caatinga;Nordeste
2412005;São Gonçalo do Amarante;RN;Caatinga;Nordeste
2412104;São João do Sabugi;RN;Caatinga;Nordeste
2412203;São José de Mipibu;RN;Caatinga;Nordeste
2412302;São José do Campestre;RN;Caatinga;Nordeste
2412401;São José do Seridó;RN;Caatinga;Nordeste
2412500;São Miguel;RN;Caatinga;Nordeste
2412559;São Miguel do Gostoso;RN;Caatinga;Nordeste
2412609;São Paulo do Potengi;RN;Caatinga;Nordeste
2412708;São Pedro;RN;Caatinga;Nordeste
2412807;São Rafael;RN;Caatinga;Nordeste
2412906;São Tomé;RN;Caatinga;Nordeste
2413003;São Vicente;RN;Caatinga;Nordeste
2413102;Senador Elói de Souza;RN;Caatinga;Nordeste
2413201;Senador Georgino Avelino;RN;Mata Atlântica;Nordeste
2413300;Serra de São Bento;RN;Caatinga;Nordeste
2413359;Serra do Mel;RN;Caatinga;Nordeste
2413409;Serra Negra do Norte;RN;Caatinga;Nordeste
2413508;Serrinha;RN;Caatinga;Nordeste
2413557;Serrinha dos Pintos;RN;Caatinga;Nordeste
2413607;Severiano Melo;RN;Caatinga;Nordeste
2413706;Sítio Novo;RN;Caatinga;Nordeste
2413805;Taboleiro Grande;RN;Caatinga;Nordeste
2413904;Taipu;RN;Caatinga;Nordeste
2414001;Tangará;RN;Caatinga;Nordeste
2414100;Tenente Ananias;RN;Caatinga;Nordeste
2414159;Tenente Laurentino Cruz;RN;Caatinga;Nordeste
2414209;Tibau do Sul;RN;Mata Atlântica;Nordeste
2414308;Timbaúba dos Batistas;RN;Caatinga;Nordeste
2414407;Touros;RN;Caatinga;Nordeste
2414456;Triunfo Potiguar;RN;Caatinga;Nordeste
2414506;Umarizal;RN;Caatinga;Nordeste
2414605;Upanema;RN;Caatinga;Nordeste
2414704;Várzea;RN;Caatinga;Nordeste
2414753;Venha-Ver;RN;Caatinga;Nordeste
2414803;Vera Cruz;RN;Caatinga;Nordeste
2414902;Viçosa;RN;Caatinga;Nordeste
2415008;Vila Flor;RN;Mata Atlântica;Nordeste
3300100;Angra dos Reis;RJ;Mata Atlântica;Sudeste
3300159;Aperibé;RJ;Mata Atlântica;Sudeste
3300209;Araruama;RJ;Mata Atlântica;Sudeste
3300225;Areal;RJ;Mata Atlântica;Sudeste
3300233;Armação dos Búzios;RJ;Mata Atlântica;Sudeste
3300258;Arraial do Cabo;RJ;Mata Atlântica;Sudeste
3300308;Barra do Piraí;RJ;Mata Atlântica;Sudeste
3300407;Barra Mansa;RJ;Mata Atlântica;Sudeste
3300456;Belford Roxo;RJ;Mata Atlântica;Sudeste
3300506;Bom Jardim;RJ;Mata Atlântica;Sudeste
3300605;Bom Jesus do Itabapoana;RJ;Mata Atlântica;Sudeste
3300704;Cabo Frio;RJ;Mata Atlântica;Sudeste
3300803;Cachoeiras de Macacu;RJ;Mata Atlântica;Sudeste
3300902;Cambuci;RJ;Mata Atlântica;Sudeste
3300936;Carapebus;RJ;Mata Atlântica;Sudeste
3300951;Comendador Levy Gasparian;RJ;Mata Atlântica;Sudeste
3301009;Campos dos Goytacazes;RJ;Mata Atlântica;Sudeste
3301108;Cantagalo;RJ;Mata Atlântica;Sudeste
3301157;Cardoso Moreira;RJ;Mata Atlântica;Sudeste
3301207;Carmo;RJ;Mata Atlântica;Sudeste
3301306;Casimiro de Abreu;RJ;Mata Atlântica;Sudeste
3301405;Conceição de Macabu;RJ;Mata Atlântica;Sudeste
3301504;Cordeiro;RJ;Mata Atlântica;Sudeste
3301603;Duas Barras;RJ;Mata Atlântica;Sudeste
3301702;Duque de Caxias;RJ;Mata Atlântica;Sudeste
3301801;Engenheiro Paulo de Frontin;RJ;Mata Atlântica;Sudeste
3301850;Guapimirim;RJ;Mata Atlântica;Sudeste
3301876;Iguaba Grande;RJ;Mata Atlântica;Sudeste
3301900;Itaboraí;RJ;Mata Atlântica;Sudeste
3302007;Itaguaí;RJ;Mata Atlântica;Sudeste
3302056;Italva;RJ;Mata Atlântica;Sudeste
3302106;Itaocara;RJ;Mata Atlântica;Sudeste
3302205;Itaperuna;RJ;Mata Atlântica;Sudeste
3302254;Itatiaia;RJ;Mata Atlântica;Sudeste
3302270;Japeri;RJ;Mata Atlântica;Sudeste
3302304;Laje do Muriaé;RJ;Mata Atlântica;Sudeste
3302403;Macaé;RJ;Mata Atlântica;Sudeste
3302452;Macuco;RJ;Mata Atlântica;Sudeste
3302502;Magé;RJ;Mata Atlântica;Sudeste
3302601;Mangaratiba;RJ;Mata Atlântica;Sudeste
3302700;Maricá;RJ;Mata Atlântica;Sudeste
3302809;Mendes;RJ;Mata Atlântica;Sudeste
3302858;Mesquita;RJ;Mata Atlântica;Sudeste
3302908;Miguel Pereira;RJ;Mata Atlântica;Sudeste
3303005;Miracema;RJ;Mata Atlântica;Sudeste
3303104;Natividade;RJ;Mata Atlântica;Sudeste
3303203;Nilópolis;RJ;Mata Atlântica;Sudeste
3303302;Niterói;RJ;Mata Atlântica;Sudeste
3303401;Nova Friburgo;RJ;Mata Atlântica;Sudeste
3303500;Nova Iguaçu;RJ;Mata Atlântica;Sudeste
3303609;Paracambi;RJ;Mata Atlântica;Sudeste
3303708;Paraíba do Sul;RJ;Mata Atlântica;Sudeste
3303807;Paraty;RJ;Mata Atlântica;Sudeste
3303856;Paty do Alferes;RJ;Mata Atlântica;Sudeste
3303906;Petrópolis;RJ;Mata Atlântica;Sudeste
3303955;Pinheiral;RJ;Mata Atlântica;Sudeste
3304003;Piraí;RJ;Mata Atlântica;Sudeste
3304102;Porciúncula;RJ;Mata Atlântica;Sudeste
3304110;Porto Real;RJ;Mata Atlântica;Sudeste
3304128;Quatis;RJ;Mata Atlântica;Sudeste
3304144;Queimados;RJ;Mata Atlântica;Sudeste
3304151;Quissamã;RJ;Mata Atlântica;Sudeste
3304201;Resende;RJ;Mata Atlântica;Sudeste
3304300;Rio Bonito;RJ;Mata Atlântica;Sudeste
3304409;Rio Claro;RJ;Mata Atlântica;Sudeste
3304508;Rio das Flores;RJ;Mata Atlântica;Sudeste
3304524;Rio das Ostras;RJ;Mata Atlântica;Sudeste
3304557;Rio de Janeiro;RJ;Mata Atlântica;Sudeste
3304607;Santa Maria Madalena;RJ;Mata Atlântica;Sudeste
3304706;Santo Antônio de Pádua;RJ;Mata Atlântica;Sudeste
3304755;São Francisco de Itabapoana;RJ;Mata Atlântica;Sudeste
3304805;São Fidélis;RJ;Mata Atlântica;Sudeste
3304904;São Gonçalo;RJ;Mata Atlântica;Sudeste
3305000;São João da Barra;RJ;Mata Atlântica;Sudeste
3305109;São João de Meriti;RJ;Mata Atlântica;Sudeste
3305133;São José de Ubá;RJ;Mata Atlântica;Sudeste
3305158;São José do Vale do Rio Preto;RJ;Mata Atlântica;Sudeste
3305208;São Pedro da Aldeia;RJ;Mata Atlântica;Sudeste
3305307;São Sebastião do Alto;RJ;Mata Atlântica;Sudeste
3305406;Sapucaia;RJ;Mata Atlântica;Sudeste
3305505;Saquarema;RJ;Mata Atlântica;Sudeste
3305554;Seropédica;RJ;Mata Atlântica;Sudeste
3305604;Silva Jardim;RJ;Mata Atlântica;Sudeste
3305703;Sumidouro;RJ;Mata Atlântica;Sudeste
3305752;Tanguá;RJ;Mata Atlântica;Sudeste
3305802;Teresópolis;RJ;Mata Atlântica;Sudeste
3305901;Trajano de Moraes;RJ;Mata Atlântica;Sudeste
3306008;Três Rios;RJ;Mata Atlântica;Sudeste
3306107;Valença;RJ;Mata Atlântica;Sudeste
3306156;Varre-Sai;RJ;Mata Atlântica;Sudeste
3306206;Vassouras;RJ;Mata Atlântica;Sudeste
3306305;Volta Redonda;RJ;Mata Atlântica;Sudeste
2100055;Açailândia;MA;Amazônia;Nordeste
2100105;Afonso Cunha;MA;Cerrado;Nordeste
2100154;Água Doce do Maranhão;MA;Cerrado;Nordeste
2100204;Alcântara;MA;Amazônia;Nordeste
2100303;Aldeias Altas;MA;Cerrado;Nordeste
2100402;Altamira do Maranhão;MA;Amazônia;Nordeste
2100436;Alto Alegre do Maranhão;MA;Cerrado;Nordeste
2100477;Alto Alegre do Pindaré;MA;Amazônia;Nordeste
2100501;Alto Parnaíba;MA;Cerrado;Nordeste
2100550;Amapá do Maranhão;MA;Amazônia;Nordeste
2100600;Amarante do Maranhão;MA;Amazônia;Nordeste
2100709;Anajatuba;MA;Amazônia;Nordeste
2100808;Anapurus;MA;Cerrado;Nordeste
2100832;Apicum-Açu;MA;Amazônia;Nordeste
2100873;Araguanã;MA;Amazônia;Nordeste
2100907;Araioses;MA;Cerrado;Nordeste
2100956;Arame;MA;Amazônia;Nordeste
2101004;Arari;MA;Amazônia;Nordeste
2101103;Axixá;MA;Amazônia;Nordeste
2101202;Bacabal;MA;Amazônia;Nordeste
2101251;Bacabeira;MA;Amazônia;Nordeste
2101301;Bacuri;MA;Amazônia;Nordeste
2101350;Bacurituba;MA;Amazônia;Nordeste
2101400;Balsas;MA;Cerrado;Nordeste
2101509;Barão de Grajaú;MA;Cerrado;Nordeste
2101608;Barra do Corda;MA;Cerrado;Nordeste
2101707;Barreirinhas;MA;Cerrado;Nordeste
2101731;Belágua;MA;Cerrado;Nordeste
2101772;Bela Vista do Maranhão;MA;Amazônia;Nordeste
2101806;Benedito Leite;MA;Cerrado;Nordeste
2101905;Bequimão;MA;Amazônia;Nordeste
2101939;Bernardo do Mearim;MA;Cerrado;Nordeste
2101970;Boa Vista do Gurupi;MA;Amazônia;Nordeste
2102002;Bom Jardim;MA;Amazônia;Nordeste
2102036;Bom Jesus das Selvas;MA;Amazônia;Nordeste
2102077;Bom Lugar;MA;Amazônia;Nordeste
2102101;Brejo;MA;Cerrado;Nordeste
2102150;Brejo de Areia;MA;Amazônia;Nordeste
2102200;Buriti;MA;Cerrado;Nordeste
2102309;Buriti Bravo;MA;Cerrado;Nordeste
2102325;Buriticupu;MA;Amazônia;Nordeste
2102358;Buritirana;MA;Cerrado;Nordeste
2102374;Cachoeira Grande;MA;Cerrado;Nordeste
2102408;Cajapió;MA;Amazônia;Nordeste
2102507;Cajari;MA;Amazônia;Nordeste
2102556;Campestre do Maranhão;MA;Cerrado;Nordeste
2102606;Cândido Mendes;MA;Amazônia;Nordeste
2102705;Cantanhede;MA;Cerrado;Nordeste
2102754;Capinzal do Norte;MA;Cerrado;Nordeste
2102804;Carolina;MA;Cerrado;Nordeste
2102903;Carutapera;MA;Amazônia;Nordeste
2103000;Caxias;MA;Cerrado;Nordeste
2103109;Cedral;MA;Amazônia;Nordeste
2103125;Central do Maranhão;MA;Amazônia;Nordeste
2103158;Centro do Guilherme;MA;Amazônia;Nordeste
2103174;Centro Novo do Maranhão;MA;Amazônia;Nordeste
2103208;Chapadinha;MA;Cerrado;Nordeste
2103257;Cidelândia;MA;Amazônia;Nordeste
2103307;Codó;MA;Cerrado;Nordeste
2103406;Coelho Neto;MA;Cerrado;Nordeste
2103505;Colinas;MA;Cerrado;Nordeste
2103554;Conceição do Lago-Açu;MA;Amazônia;Nordeste
2103604;Coroatá;MA;Cerrado;Nordeste
2103703;Cururupu;MA;Amazônia;Nordeste
2103752;Davinópolis;MA;Cerrado;Nordeste
2103802;Dom Pedro;MA;Cerrado;Nordeste
2103901;Duque Bacelar;MA;Cerrado;Nordeste
2104008;Esperantinópolis;MA;Cerrado;Nordeste
2104057;Estreito;MA;Cerrado;Nordeste
2104073;Feira Nova do Maranhão;MA;Cerrado;Nordeste
2104081;Fernando Falcão;MA;Cerrado;Nordeste
2104099;Formosa da Serra Negra;MA;Cerrado;Nordeste
2104107;Fortaleza dos Nogueiras;MA;Cerrado;Nordeste
2104206;Fortuna;MA;Cerrado;Nordeste
2104305;Godofredo Viana;MA;Amazônia;Nordeste
2104404;Gonçalves Dias;MA;Cerrado;Nordeste
2104503;Governador Archer;MA;Cerrado;Nordeste
2104552;Governador Edison Lobão;MA;Cerrado;Nordeste
2104602;Governador Eugênio Barros;MA;Cerrado;Nordeste
2104628;Governador Luiz Rocha;MA;Cerrado;Nordeste
2104651;Governador Newton Bello;MA;Amazônia;Nordeste
2104677;Governador Nunes Freire;MA;Amazônia;Nordeste
2104701;Graça Aranha;MA;Cerrado;Nordeste
2104800;Grajaú;MA;Cerrado;Nordeste
2104909;Guimarães;MA;Amazônia;Nordeste
2105005;Humberto de Campos;MA;Cerrado;Nordeste
2105104;Icatu;MA;Amazônia;Nordeste
2105153;Igarapé do Meio;MA;Amazônia;Nordeste
2105203;Igarapé Grande;MA;Cerrado;Nordeste
2105302;Imperatriz;MA;Cerrado;Nordeste
2105351;Itaipava do Grajaú;MA;Cerrado;Nordeste
2105401;Itapecuru Mirim;MA;Cerrado;Nordeste
2105427;Itinga do Maranhão;MA;Amazônia;Nordeste
2105450;Jatobá;MA;Cerrado;Nordeste
2105476;Jenipapo dos Vieiras;MA;Cerrado;Nordeste
2105500;João Lisboa;MA;Amazônia;Nordeste
2105609;Joselândia;MA;Cerrado;Nordeste
2105658;Junco do Maranhão;MA;Amazônia;Nordeste
2105708;Lago da Pedra;MA;Cerrado;Nordeste
2105807;Lago do Junco;MA;Cerrado;Nordeste
2105906;Lago Verde;MA;Amazônia;Nordeste
2105922;Lagoa do Mato;MA;Cerrado;Nordeste
2105948;Lago dos Rodrigues;MA;Cerrado;Nordeste
2105963;Lagoa Grande do Maranhão;MA;Cerrado;Nordeste
2105989;Lajeado Novo;MA;Cerrado;Nordeste
2106003;Lima Campos;MA;Cerrado;Nordeste
2106102;Loreto;MA;Cerrado;Nordeste
2106201;Luís Domingues;MA;Amazônia;Nordeste
2106300;Magalhães de Almeida;MA;Cerrado;Nordeste
2106326;Maracaçumé;MA;Amazônia;Nordeste
2106359;Marajá do Sena;MA;Cerrado;Nordeste
2106375;Maranhãozinho;MA;Amazônia;Nordeste
2106409;Mata Roma;MA;Cerrado;Nordeste
2106508;Matinha;MA;Amazônia;Nordeste
2106607;Matões;MA;Cerrado;Nordeste
2106631;Matões do Norte;MA;Cerrado;Nordeste
2106672;Milagres do Maranhão;MA;Cerrado;Nordeste
2106706;Mirador;MA;Cerrado;Nordeste
2106755;Miranda do Norte;MA;Cerrado;Nordeste
2106805;Mirinzal;MA;Amazônia;Nordeste
2106904;Monção;MA;Amazônia;Nordeste
2107001;Montes Altos;MA;Cerrado;Nordeste
2107100;Morros;MA;Cerrado;Nordeste
2107209;Nina Rodrigues;MA;Cerrado;Nordeste
2107258;Nova Colinas;MA;Cerrado;Nordeste
2107308;Nova Iorque;MA;Cerrado;Nordeste
2107357;Nova Olinda do Maranhão;MA;Amazônia;Nordeste
2107407;Olho d'Água das Cunhãs;MA;Amazônia;Nordeste
2107456;Olinda Nova do Maranhão;MA;Amazônia;Nordeste
2107506;Paço do Lumiar;MA;Amazônia;Nordeste
2107605;Palmeirândia;MA;Amazônia;Nordeste
2107704;Paraibano;MA;Cerrado;Nordeste
2107803;Parnarama;MA;Cerrado;Nordeste
2107902;Passagem Franca;MA;Cerrado;Nordeste
2108009;Pastos Bons;MA;Cerrado;Nordeste
2108058;Paulino Neves;MA;Cerrado;Nordeste
2108108;Paulo Ramos;MA;Amazônia;Nordeste
2108207;Pedreiras;MA;Cerrado;Nordeste
2108256;Pedro do Rosário;MA;Amazônia;Nordeste
2108306;Penalva;MA;Amazônia;Nordeste
2108405;Peri Mirim;MA;Amazônia;Nordeste
2108454;Peritoró;MA;Cerrado;Nordeste
2108504;Pindaré-Mirim;MA;Amazônia;Nordeste
2108603;Pinheiro;MA;Amazônia;Nordeste
2108702;Pio XII;MA;Amazônia;Nordeste
2108801;Pirapemas;MA;Cerrado;Nordeste
2108900;Poção de Pedras;MA;Cerrado;Nordeste
2109007;Porto Franco;MA;Cerrado;Nordeste
2109056;Porto Rico do Maranhão;MA;Amazônia;Nordeste
2109106;Presidente Dutra;MA;Cerrado;Nordeste
2109205;Presidente Juscelino;MA;Amazônia;Nordeste
2109239;Presidente Médici;MA;Amazônia;Nordeste
2109270;Presidente Sarney;MA;Amazônia;Nordeste
2109304;Presidente Vargas;MA;Cerrado;Nordeste
2109403;Primeira Cruz;MA;Cerrado;Nordeste
2109452;Raposa;MA;Amazônia;Nordeste
2109502;Riachão;MA;Cerrado;Nordeste
2109551;Ribamar Fiquene;MA;Cerrado;Nordeste
2109601;Rosário;MA;Amazônia;Nordeste
2109700;Sambaíba;MA;Cerrado;Nordeste
2109759;Santa Filomena do Maranhão;MA;Cerrado;Nordeste
2109809;Santa Helena;MA;Amazônia;Nordeste
2109908;Santa Inês;MA;Amazônia;Nordeste
2110005;Santa Luzia;MA;Amazônia;Nordeste
2110039;Santa Luzia do Paruá;MA;Amazônia;Nordeste
2110104;Santa Quitéria do Maranhão;MA;Cerrado;Nordeste
2110203;Santa Rita;MA;Amazônia;Nordeste
2110237;Santana do Maranhão;MA;Cerrado;Nordeste
2110278;Santo Amaro do Maranhão;MA;Cerrado;Nordeste
2110302;Santo Antônio dos Lopes;MA;Cerrado;Nordeste
2110401;São Benedito do Rio Preto;MA;Cerrado;Nordeste
2110500;São Bento;MA;Amazônia;Nordeste
2110609;São Bernardo;MA;Cerrado;Nordeste
2110658;São Domingos do Azeitão;MA;Cerrado;Nordeste
2110708;São Domingos do Maranhão;MA;Cerrado;Nordeste
2110807;São Félix de Balsas;MA;Cerrado;Nordeste
2110856;São Francisco do Brejão;MA;Amazônia;Nordeste
2110906;São Francisco do Maranhão;MA;Cerrado;Nordeste
2111003;São João Batista;MA;Amazônia;Nordeste
2111029;São João do Carú;MA;Amazônia;Nordeste
2111052;São João do Paraíso;MA;Cerrado;Nordeste
2111078;São João do Soter;MA;Cerrado;Nordeste
2111102;São João dos Patos;MA;Cerrado;Nordeste
2111201;São José de Ribamar;MA;Amazônia;Nordeste
2111250;São José dos Basílios;MA;Cerrado;Nordeste
2111300;São Luís;MA;Amazônia;Nordeste
2111409;São Luís Gonzaga do Maranhão;MA;Cerrado;Nordeste
2111508;São Mateus do Maranhão;MA;Cerrado;Nordeste
2111532;São Pedro da Água Branca;MA;Amazônia;Nordeste
2111573;São Pedro dos Crentes;MA;Cerrado;Nordeste
2111607;São Raimundo das Mangabeiras;MA;Cerrado;Nordeste
2111631;São Raimundo do Doca Bezerra;MA;Cerrado;Nordeste
2111672;São Roberto;MA;Cerrado;Nordeste
2111706;São Vicente Ferrer;MA;Amazônia;Nordeste
2111722;Satubinha;MA;Amazônia;Nordeste
2111748;Senador Alexandre Costa;MA;Cerrado;Nordeste
2111763;Senador La Rocque;MA;Amazônia;Nordeste
2111789;Serrano do Maranhão;MA;Amazônia;Nordeste
2111805;Sítio Novo;MA;Cerrado;Nordeste
2111904;Sucupira do Norte;MA;Cerrado;Nordeste
2111953;Sucupira do Riachão;MA;Cerrado;Nordeste
2112001;Tasso Fragoso;MA;Cerrado;Nordeste
2112100;Timbiras;MA;Cerrado;Nordeste
2112209;Timon;MA;Cerrado;Nordeste
