Geocódigo;Nome do município;Sigla da UF;Bioma predominante
4315909;Rodeio Bonito;RS;Mata Atlântica
4315958;Rolador;RS;Mata Atlântica
4316006;Rolante;RS;Mata Atlântica
4316105;Ronda Alta;RS;Pampa
4316204;Rondinha;RS;Mata Atlântica
4316303;Roque Gonzales;RS;Mata Atlântica
4316402;Rosário do Sul;RS;Pampa
4316428;Sagrada Família;RS;Mata Atlântica
4316436;Saldanha Marinho;RS;Mata Atlântica
4316451;Salto do Jacuí;RS;Pampa
4316477;Salvador das Missões;RS;Mata Atlântica
4316501;Salvador do Sul;RS;Mata Atlântica
4316600;Sananduva;RS;Mata Atlântica
4316709;Santa Bárbara do Sul;RS;Pampa
4316733;Santa Cecília do Sul;RS;Mata Atlântica
4316758;Santa Clara do Sul;RS;Mata Atlântica
4316808;Santa Cruz do Sul;RS;Mata Atlântica
4316907;Santa Maria;RS;Pampa
4316956;Santa Maria do Herval;RS;Mata Atlântica
4316972;Santa Margarida do Sul;RS;Pampa
4317004;Santana da Boa Vista;RS;Pampa
4317103;Sant'Ana do Livramento;RS;Pampa
4317202;Santa Rosa;RS;Mata Atlântica
4317251;Santa Tereza;RS;Mata Atlântica
4317301;Santa Vitória do Palmar;RS;Pampa
4317400;Santiago;RS;Pampa
4317509;Santo Ângelo;RS;Pampa
4317558;Santo Antônio do Palma;RS;Mata Atlântica
4317608;Santo Antônio da Patrulha;RS;Pampa
4317707;Santo Antônio das Missões;RS;Pampa
4317756;Santo Antônio do Planalto;RS;Pampa
4317806;Santo Augusto;RS;Pampa
4317905;Santo Cristo;RS;Mata Atlântica
4317954;Santo Expedito do Sul;RS;Mata Atlântica
4318002;São Borja;RS;Pampa
4318051;São Domingos do Sul;RS;Mata Atlântica
4318101;São Francisco de Assis;RS;Pampa
4318200;São Francisco de Paula;RS;Mata Atlântica
4318309;São Gabriel;RS;Pampa
4318408;São Jerônimo;RS;Pampa
4318424;São João da Urtiga;RS;Mata Atlântica
4318432;São João do Polêsine;RS;Mata Atlântica
4318440;São Jorge;RS;Mata Atlântica
4318457;São José das Missões;RS;Mata Atlântica
4318465;São José do Herval;RS;Mata Atlântica
4318481;São José do Hortêncio;RS;Mata Atlântica
4318499;São José do Inhacorá;RS;Mata Atlântica
4318507;São José do Norte;RS;Pampa
4318606;São José do Ouro;RS;Mata Atlântica
4318614;São José do Sul;RS;Mata Atlântica
4318622;São José dos Ausentes;RS;Mata Atlântica
4318705;São Leopoldo;RS;Mata Atlântica
4318804;São Lourenço do Sul;RS;Pampa
4318903;São Luiz Gonzaga;RS;Pampa
4319000;São Marcos;RS;Mata Atlântica
4319109;São Martinho;RS;Mata Atlântica
4319125;São Martinho da Serra;RS;Pampa
4319158;São Miguel das Missões;RS;Pampa
4319208;São Nicolau;RS;Pampa
4319307;São Paulo das Missões;RS;Mata Atlântica
4319356;São Pedro da Serra;RS;Mata Atlântica
4319364;São Pedro das Missões;RS;Mata Atlântica
4319372;São Pedro do Butiá;RS;Mata Atlântica
4319406;São Pedro do Sul;RS;Pampa
4319505;São Sebastião do Caí;RS;Mata Atlântica
4319604;São Sepé;RS;Pampa
4319703;São Valentim;RS;Mata Atlântica
4319711;São Valentim do Sul;RS;Mata Atlântica
4319737;São Valério do Sul;RS;Mata Atlântica
4319752;São Vendelino;RS;Mata Atlântica
4319802;São Vicente do Sul;RS;Pampa
4319901;Sapiranga;RS;Mata Atlântica
4320008;Sapucaia do Sul;RS;Mata Atlântica
4320107;Sarandi;RS;Mata Atlântica
4320206;Seberi;RS;Mata Atlântica
4320230;Sede Nova;RS;Mata Atlântica
4320263;Segredo;RS;Mata Atlântica
4320305;Selbach;RS;Mata Atlântica
4320321;Senador Salgado Filho;RS;Pampa
4320354;Sentinela do Sul;RS;Pampa
4320404;Serafina Corrêa;RS;Mata Atlântica
4320453;Sério;RS;Mata Atlântica
4320503;Sertão;RS;Pampa
4320552;Sertão Santana;RS;Pampa
4320578;Sete de Setembro;RS;Mata Atlântica
4320602;Severiano de Almeida;RS;Mata Atlântica
4320651;Silveira Martins;RS;Mata Atlântica
4320677;Sinimbu;RS;Mata Atlântica
4320701;Sobradinho;RS;Mata Atlântica
4320800;Soledade;RS;Mata Atlântica
4320859;Tabaí;RS;Mata Atlântica
4320909;Tapejara;RS;Mata Atlântica
4321006;Tapera;RS;Mata Atlântica
4321105;Tapes;RS;Pampa
4321204;Taquara;RS;Mata Atlântica
4321303;Taquari;RS;Pampa
4321329;Taquaruçu do Sul;RS;Mata Atlântica
4321352;Tavares;RS;Pampa
4321402;Tenente Portela;RS;Mata Atlântica
4321436;Terra de Areia;RS;Mata Atlântica
4321451;Teutônia;RS;Mata Atlântica
4321469;Tio Hugo;RS;Mata Atlântica
4321477;Tiradentes do Sul;RS;Mata Atlântica
4321493;Toropi;RS;Mata Atlântica
4321501;Torres;RS;Mata Atlântica
4321600;Tramandaí;RS;Pampa
4321626;Travesseiro;RS;Mata Atlântica
4321634;Três Arroios;RS;Mata Atlântica
4321667;Três Cachoeiras;RS;Mata Atlântica
4321709;Três Coroas;RS;Mata Atlântica
4321808;Três de Maio;RS;Mata Atlântica
4321832;Três Forquilhas;RS;Mata Atlântica
4321857;Três Palmeiras;RS;Pampa
4321907;Três Passos;RS;Mata Atlântica
4321956;Trindade do Sul;RS;Mata Atlântica
4322004;Triunfo;RS;Pampa
4322103;Tucunduva;RS;Mata Atlântica
4322152;Tunas;RS;Mata Atlântica
4322186;Tupanci do Sul;RS;Mata Atlântica
4322202;Tupanciretã;RS;Pampa
4322251;Tupandi;RS;Mata Atlântica
4322301;Tuparendi;RS;Mata Atlântica
4322327;Turuçu;RS;Pampa
4322343;Ubiretama;RS;Mata Atlântica
4322350;União da Serra;RS;Mata Atlântica
4322376;Unistalda;RS;Pampa
4322400;Uruguaiana;RS;Pampa
4322509;Vacaria;RS;Mata Atlântica
4322525;Vale Verde;RS;Pampa
4322533;Vale do Sol;RS;Mata Atlântica
4322541;Vale Real;RS;Mata Atlântica
4322558;Vanini;RS;Mata Atlântica
4322608;Venâncio Aires;RS;Mata Atlântica
4322707;Vera Cruz;RS;Mata Atlântica
4322806;Veranópolis;RS;Mata Atlântica
4322855;Vespasiano Corrêa;RS;Mata Atlântica
4322905;Viadutos;RS;Mata Atlântica
4323002;Viamão;RS;Pampa
4323101;Vicente Dutra;RS;Mata Atlântica
4323200;Victor Graeff;RS;Mata Atlântica
4323309;Vila Flores;RS;Mata Atlântica
4323358;Vila Lângaro;RS;Mata Atlântica
4323408;Vila Maria;RS;Mata Atlântica
4323457;Vila Nova do Sul;RS;Pampa
4323507;Vista Alegre;RS;Mata Atlântica
4323606;Vista Alegre do Prata;RS;Mata Atlântica
4323705;Vista Gaúcha;RS;Mata Atlântica
4323754;Vitória das Missões;RS;Mata Atlântica
4323770;Westfália;RS;Mata Atlântica
4323804;Xangri-lá;RS;Mata Atlântica
5000203;Água Clara;MS;Cerrado
5000252;Alcinópolis;MS;Cerrado
5000609;Amambai;MS;Cerrado
5000708;Anastácio;MS;Cerrado
5000807;Anaurilândia;MS;Mata Atlântica
5000856;Angélica;MS;Mata Atlântica
5000906;Antônio João;MS;Cerrado
5001003;Aparecida do Taboado;MS;Cerrado
5001102;Aquidauana;MS;Pantanal
5001243;Aral Moreira;MS;Cerrado
5001508;Bandeirantes;MS;Cerrado
5001904;Bataguassu;MS;Cerrado
5002001;Batayporã;MS;Mata Atlântica
5002100;Bela Vista;MS;Cerrado
5002159;Bodoquena;MS;Cerrado
5002209;Bonito;MS;Cerrado
5002308;Brasilândia;MS;Cerrado
5002407;Caarapó;MS;Mata Atlântica
5002605;Camapuã;MS;Cerrado
5002704;Campo Grande;MS;Cerrado
5002803;Caracol;MS;Cerrado
5002902;Cassilândia;MS;Cerrado
5002951;Chapadão do Sul;MS;Cerrado
5003108;Corguinho;MS;Cerrado
5003157;Coronel Sapucaia;MS;Cerrado
5003207;Corumbá;MS;Pantanal
5003256;Costa Rica;MS;Cerrado
5003306;Coxim;MS;Cerrado
5003454;Deodápolis;MS;Mata Atlântica
5003488;Dois Irmãos do Buriti;MS;Cerrado
5003504;Douradina;MS;Mata Atlântica
5003702;Dourados;MS;Cerrado
5003751;Eldorado;MS;Mata Atlântica
5003801;Fátima do Sul;MS;Mata Atlântica
5003900;Figueirão;MS;Cerrado
5004007;Glória de Dourados;MS;Mata Atlântica
5004106;Guia Lopes da Laguna;MS;Cerrado
5004304;Iguatemi;MS;Mata Atlântica
5004403;Inocência;MS;Cerrado
5004502;Itaporã;MS;Mata Atlântica
5004601;Itaquiraí;MS;Mata Atlântica
5004700;Ivinhema;MS;Mata Atlântica
5004809;Japorã;MS;Mata Atlântica
5004908;Jaraguari;MS;Cerrado
5005004;Jardim;MS;Cerrado
5005103;Jateí;MS;Mata Atlântica
5005152;Juti;MS;Mata Atlântica
5005202;Ladário;MS;Pantanal
5005251;Laguna Carapã;MS;Cerrado
5005400;Maracaju;MS;Cerrado
5005608;Miranda;MS;Cerrado
5005681;Mundo Novo;MS;Mata Atlântica
5005707;Naviraí;MS;Mata Atlântica
5005806;Nioaque;MS;Cerrado
5006002;Nova Alvorada do Sul;MS;Cerrado
5006200;Nova Andradina;MS;Cerrado
5006259;Novo Horizonte do Sul;MS;Mata Atlântica
5006275;Paraíso das Águas;MS;Cerrado
5006309;Paranaíba;MS;Cerrado
5006358;Paranhos;MS;Cerrado
5006408;Pedro Gomes;MS;Cerrado
5006606;Ponta Porã;MS;Cerrado
5006903;Porto Murtinho;MS;Pantanal
5007109;Ribas do Rio Pardo;MS;Cerrado
5007208;Rio Brilhante;MS;Cerrado
5007307;Rio Negro;MS;Cerrado
5007406;Rio Verde de Mato Grosso;MS;Pantanal
5007505;Rochedo;MS;Cerrado
5007554;Santa Rita do Pardo;MS;Cerrado
5007695;São Gabriel do Oeste;MS;Cerrado
5007703;Sete Quedas;MS;Mata Atlântica
5007802;Selvíria;MS;Cerrado
5007901;Sidrolândia;MS;Cerrado
5007935;Sonora;MS;Cerrado
5007950;Tacuru;MS;Mata Atlântica
5007976;Taquarussu;MS;Mata Atlântica
5008008;Terenos;MS;Cerrado
5008305;Três Lagoas;MS;Cerrado
5008404;Vicentina;MS;Mata Atlântica
5100102;Acorizal;MT;Cerrado
5100201;Água Boa;MT;Cerrado
5100250;Alta Floresta;MT;Amazônia
5100300;Alto Araguaia;MT;Cerrado
5100359;Alto Boa Vista;MT;Amazônia
5100409;Alto Garças;MT;Cerrado
5100508;Alto Paraguai;MT;Cerrado
5100607;Alto Taquari;MT;Cerrado
5100805;Apiacás;MT;Amazônia
5101001;Araguaiana;MT;Cerrado
5101209;Araguainha;MT;Cerrado
5101258;Araputanga;MT;Amazônia
5101308;Arenápolis;MT;Amazônia
5101407;Aripuanã;MT;Amazônia
5101605;Barão de Melgaço;MT;Pantanal
5101704;Barra do Bugres;MT;Amazônia
5101803;Barra do Garças;MT;Cerrado
5101852;Bom Jesus do Araguaia;MT;Amazônia
5101902;Brasnorte;MT;Amazônia
5102504;Cáceres;MT;Pantanal
5102603;Campinápolis;MT;Cerrado
5102637;Campo Novo do Parecis;MT;Cerrado
5102678;Campo Verde;MT;Cerrado
5102686;Campos de Júlio;MT;Cerrado
5102694;Canabrava do Norte;MT;Amazônia
5102702;Canarana;MT;Cerrado
5102793;Carlinda;MT;Amazônia
5102850;Castanheira;MT;Amazônia
5103007;Chapada dos Guimarães;MT;Cerrado
5103056;Cláudia;MT;Amazônia
5103106;Cocalinho;MT;Cerrado
5103205;Colíder;MT;Amazônia
5103254;Colniza;MT;Amazônia
5103304;Comodoro;MT;Cerrado
5103353;Confresa;MT;Amazônia
5103361;Conquista D'Oeste;MT;Amazônia
5103379;Cotriguaçu;MT;Amazônia
5103403;Cuiabá;MT;Cerrado
5103437;Curvelândia;MT;Amazônia
5103452;Denise;MT;Amazônia
5103502;Diamantino;MT;Cerrado
5103601;Dom Aquino;MT;Cerrado
5103700;Feliz Natal;MT;Amazônia
5103809;Figueirópolis D'Oeste;MT;Amazônia
5103858;Gaúcha do Norte;MT;Amazônia
5103908;General Carneiro;MT;Cerrado
5103957;Glória D'Oeste;MT;Amazônia
5104104;Guarantã do Norte;MT;Amazônia
5104203;Guiratinga;MT;Cerrado
5104500;Indiavaí;MT;Amazônia
5104526;Ipiranga do Norte;MT;Amazônia
5104542;Itanhangá;MT;Amazônia
5104559;Itaúba;MT;Amazônia
5104609;Itiquira;MT;Cerrado
5104807;Jaciara;MT;Cerrado
5104906;Jangada;MT;Cerrado
5105002;Jauru;MT;Amazônia
5105101;Juara;MT;Amazônia
5105150;Juína;MT;Amazônia
5105176;Juruena;MT;Amazônia
5105200;Juscimeira;MT;Cerrado
5105234;Lambari D'Oeste;MT;Amazônia
5105259;Lucas do Rio Verde;MT;Cerrado
5105309;Luciara;MT;Cerrado
5105507;Vila Bela da Santíssima Trindade;MT;Amazônia
5105580;Marcelândia;MT;Amazônia
5105606;Matupá;MT;Amazônia
5105622;Mirassol d'Oeste;MT;Amazônia
5105903;Nobres;MT;Cerrado
5106000;Nortelândia;MT;Amazônia
5106109;Nossa Senhora do Livramento;MT;Cerrado
5106158;Nova Bandeirantes;MT;Amazônia
5106174;Nova Nazaré;MT;Cerrado
5106182;Nova Lacerda;MT;Amazônia
5106190;Nova Santa Helena;MT;Amazônia
5106208;Nova Brasilândia;MT;Cerrado
5106216;Nova Canaã do Norte;MT;Amazônia
5106224;Nova Mutum;MT;Cerrado
5106232;Nova Olímpia;MT;Amazônia
5106240;Nova Ubiratã;MT;Amazônia
5106257;Nova Xavantina;MT;Cerrado
5106265;Novo Mundo;MT;Amazônia
5106273;Novo Horizonte do Norte;MT;Amazônia
5106281;Novo São Joaquim;MT;Cerrado
5106299;Paranaíta;MT;Amazônia
5106307;Paranatinga;MT;Cerrado
5106315;Novo Santo Antônio;MT;Cerrado
5106372;Pedra Preta;MT;Cerrado
5106422;Peixoto de Azevedo;MT;Amazônia
5106455;Planalto da Serra;MT;Cerrado
5106505;Poconé;MT;Pantanal
5106653;Pontal do Araguaia;MT;Cerrado
5106703;Ponte Branca;MT;Cerrado
5106752;Pontes e Lacerda;MT;Amazônia
5106778;Porto Alegre do Norte;MT;Amazônia
5106802;Porto dos Gaúchos;MT;Amazônia
5106828;Porto Esperidião;MT;Amazônia
5106851;Porto Estrela;MT;Cerrado
5107008;Poxoréu;MT;Cerrado
5107040;Primavera do Leste;MT;Cerrado
5107065;Querência;MT;Amazônia
5107107;São José dos Quatro Marcos;MT;Amazônia
5107156;Reserva do Cabaçal;MT;Cerrado
5107180;Ribeirão Cascalheira;MT;Cerrado
5107198;Ribeirãozinho;MT;Cerrado
5107206;Rio Branco;MT;Amazônia
5107248;Santa Carmem;MT;Amazônia
5107263;Santo Afonso;MT;Amazônia
5107297;São José do Povo;MT;Cerrado
5107305;São José do Rio Claro;MT;Amazônia
5107354;São José do Xingu;MT;Amazônia
5107404;São Pedro da Cipa;MT;Cerrado
5107578;Rondolândia;MT;Amazônia
5107602;Rondonópolis;MT;Cerrado
5107701;Rosário Oeste;MT;Cerrado
5107743;Santa Cruz do Xingu;MT;Amazônia
5107750;Salto do Céu;MT;Amazônia
5107768;Santa Rita do Trivelato;MT;Cerrado
5107776;Santa Terezinha;MT;Amazônia
5107792;Santo Antônio do Leste;MT;Cerrado
5107800;Santo Antônio do Leverger;MT;Pantanal
5107859;São Félix do Araguaia;MT;Amazônia
5107875;Sapezal;MT;Cerrado
5107883;Serra Nova Dourada;MT;Cerrado
5107909;Sinop;MT;Amazônia
5107925;Sorriso;MT;Cerrado
5107941;Tabaporã;MT;Amazônia
5107958;Tangará da Serra;MT;Cerrado
5108006;Tapurah;MT;Amazônia
5108055;Terra Nova do Norte;MT;Amazônia
5108105;Tesouro;MT;Cerrado
5108204;Torixoréu;MT;Cerrado
5108303;União do Sul;MT;Amazônia
5108352;Vale de São Domingos;MT;Cerrado
5108402;Várzea Grande;MT;Cerrado
5108501;Vera;MT;Amazônia
5108600;Vila Rica;MT;Amazônia
5108808;Nova Guarita;MT;Amazônia
5108857;Nova Marilândia;MT;Amazônia
5108907;Nova Maringá;MT;Amazônia
5108956;Nova Monte Verde;MT;Amazônia
5200050;Abadia de Goiás;GO;Cerrado
5200100;Abadiânia;GO;Cerrado
5200134;Acreúna;GO;Cerrado
5200159;Adelândia;GO;Cerrado
5200175;Água Fria de Goiás;GO;Cerrado
5200209;Água Limpa;GO;Mata Atlântica
5200258;Águas Lindas de Goiás;GO;Cerrado
5200308;Alexânia;GO;Cerrado
5200506;Aloândia;GO;Cerrado
5200555;Alto Horizonte;GO;Cerrado
5200605;Alto Paraíso de Goiás;GO;Cerrado
5200803;Alvorada do Norte;GO;Cerrado
5200829;Amaralina;GO;Cerrado
5200852;Americano do Brasil;GO;Cerrado
5200902;Amorinópolis;GO;Cerrado
5201108;Anápolis;GO;Cerrado
5201207;Anhanguera;GO;Cerrado
5201306;Anicuns;GO;Cerrado
5201405;Aparecida de Goiânia;GO;Cerrado
5201454;Aparecida do Rio Doce;GO;Cerrado
5201504;Aporé;GO;Cerrado
5201603;Araçu;GO;Cerrado
5201702;Aragarças;GO;Cerrado
5201801;Aragoiânia;GO;Cerrado
5202155;Araguapaz;GO;Cerrado
5202353;Arenópolis;GO;Cerrado
5202502;Aruanã;GO;Cerrado
5202601;Aurilândia;GO;Cerrado
5202809;Avelinópolis;GO;Cerrado
5203104;Baliza;GO;Cerrado
5203203;Barro Alto;GO;Cerrado
5203302;Bela Vista de Goiás;GO;Cerrado
5203401;Bom Jardim de Goiás;GO;Cerrado
5203500;Bom Jesus de Goiás;GO;Cerrado
5203559;Bonfinópolis;GO;Cerrado
5203575;Bonópolis;GO;Cerrado
5203609;Brazabrantes;GO;Cerrado
5203807;Britânia;GO;Cerrado
5203906;Buriti Alegre;GO;Mata Atlântica
5203939;Buriti de Goiás;GO;Cerrado
5203962;Buritinópolis;GO;Cerrado
5204003;Cabeceiras;GO;Cerrado
5204102;Cachoeira Alta;GO;Cerrado
5204201;Cachoeira de Goiás;GO;Cerrado
5204250;Cachoeira Dourada;GO;Cerrado
5204300;Caçu;GO;Cerrado
5204409;Caiapônia;GO;Cerrado
5204508;Caldas Novas;GO;Cerrado
5204557;Caldazinha;GO;Cerrado
5204607;Campestre de Goiás;GO;Cerrado
5204656;Campinaçu;GO;Cerrado
5204706;Campinorte;GO;Cerrado
5204805;Campo Alegre de Goiás;GO;Cerrado
5204854;Campo Limpo de Goiás;GO;Cerrado
5204904;Campos Belos;GO;Cerrado
5204953;Campos Verdes;GO;Cerrado
5205000;Carmo do Rio Verde;GO;Cerrado
5205059;Castelândia;GO;Cerrado
5205109;Catalão;GO;Cerrado
5205208;Caturaí;GO;Cerrado
5205307;Cavalcante;GO;Cerrado
5205406;Ceres;GO;Cerrado
5205455;Cezarina;GO;Cerrado
5205471;Chapadão do Céu;GO;Cerrado
5205497;Cidade Ocidental;GO;Cerrado
5205513;Cocalzinho de Goiás;GO;Cerrado
5205521;Colinas do Sul;GO;Cerrado
5205703;Córrego do Ouro;GO;Cerrado
5205802;Corumbá de Goiás;GO;Cerrado
5205901;Corumbaíba;GO;Cerrado
5206206;Cristalina;GO;Cerrado
5206305;Cristianópolis;GO;Cerrado
5206404;Crixás;GO;Cerrado
5206503;Cromínia;GO;Cerrado
5206602;Cumari;GO;Cerrado
5206701;Damianópolis;GO;Cerrado
5206800;Damolândia;GO;Cerrado
5206909;Davinópolis;GO;Cerrado
5207105;Diorama;GO;Cerrado
5207253;Doverlândia;GO;Cerrado
5207352;Edealina;GO;Cerrado
5207402;Edéia;GO;Cerrado
5207501;Estrela do Norte;GO;Cerrado
5207535;Faina;GO;Cerrado
5207600;Fazenda Nova;GO;Cerrado
5207808;Firminópolis;GO;Cerrado
5207907;Flores de Goiás;GO;Cerrado
5208004;Formosa;GO;Cerrado
5208103;Formoso;GO;Cerrado
5208152;Gameleira de Goiás;GO;Cerrado
5208301;Divinópolis de Goiás;GO;Cerrado
5208400;Goianápolis;GO;Cerrado
5208509;Goiandira;GO;Cerrado
5208608;Goianésia;GO;Cerrado
5208707;Goiânia;GO;Cerrado
5208806;Goianira;GO;Cerrado
5208905;Goiás;GO;Cerrado
5209101;Goiatuba;GO;Cerrado
5209150;Gouvelândia;GO;Cerrado
5209200;Guapó;GO;Cerrado
5209291;Guaraíta;GO;Cerrado
5209408;Guarani de Goiás;GO;Cerrado
5209457;Guarinos;GO;Cerrado
5209606;Heitoraí;GO;Cerrado
5209705;Hidrolândia;GO;Cerrado
5209804;Hidrolina;GO;Cerrado
5209903;Iaciara;GO;Cerrado
5209937;Inaciolândia;GO;Cerrado
5209952;Indiara;GO;Cerrado
5210000;Inhumas;GO;Cerrado
5210109;Ipameri;GO;Cerrado
5210158;Ipiranga de Goiás;GO;Cerrado
5210208;Iporá;GO;Cerrado
5210307;Israelândia;GO;Cerrado
5210406;Itaberaí;GO;Cerrado
5210562;Itaguari;GO;Cerrado
5210604;Itaguaru;GO;Cerrado
5210802;Itajá;GO;Cerrado
5210901;Itapaci;GO;Cerrado
5211008;Itapirapuã;GO;Cerrado
5211206;Itapuranga;GO;Cerrado
5211305;Itarumã;GO;Cerrado
5211404;Itauçu;GO;Cerrado
5211503;Itumbiara;GO;Cerrado
5211602;Ivolândia;GO;Cerrado
5211701;Jandaia;GO;Cerrado
5211800;Jaraguá;GO;Cerrado
5211909;Jataí;GO;Cerrado
5212006;Jaupaci;GO;Cerrado
5212055;Jesúpolis;GO;Cerrado
5212105;Joviânia;GO;Cerrado
5212204;Jussara;GO;Cerrado
5212253;Lagoa Santa;GO;Cerrado
5212303;Leopoldo de Bulhões;GO;Cerrado
5212501;Luziânia;GO;Cerrado
5212600;Mairipotaba;GO;Cerrado
5212709;Mambaí;GO;Cerrado
5212808;Mara Rosa;GO;Cerrado
5212907;Marzagão;GO;Cerrado
5212956;Matrinchã;GO;Cerrado
5213004;Maurilândia;GO;Cerrado
5213053;Mimoso de Goiás;GO;Cerrado
5213087;Minaçu;GO;Cerrado
5213103;Mineiros;GO;Cerrado
5213400;Moiporá;GO;Cerrado
5213509;Monte Alegre de Goiás;GO;Cerrado
5213707;Montes Claros de Goiás;GO;Cerrado
5213756;Montividiu;GO;Cerrado
5213772;Montividiu do Norte;GO;Cerrado
5213806;Morrinhos;GO;Cerrado
5213855;Morro Agudo de Goiás;GO;Cerrado
5213905;Mossâmedes;GO;Cerrado
5214002;Mozarlândia;GO;Cerrado
5214051;Mundo Novo;GO;Cerrado
5214101;Mutunópolis;GO;Cerrado
5214408;Nazário;GO;Cerrado
5214507;Nerópolis;GO;Cerrado
5214606;Niquelândia;GO;Cerrado
5214705;Nova América;GO;Cerrado
5214804;Nova Aurora;GO;Cerrado
5214838;Nova Crixás;GO;Cerrado
5214861;Nova Glória;GO;Cerrado
5214879;Nova Iguaçu de Goiás;GO;Cerrado
5214903;Nova Roma;GO;Cerrado
5215009;Nova Veneza;GO;Cerrado
5215207;Novo Brasil;GO;Cerrado
5215231;Novo Gama;GO;Cerrado
5215256;Novo Planalto;GO;Cerrado
5215306;Orizona;GO;Cerrado
5215405;Ouro Verde de Goiás;GO;Cerrado
5215504;Ouvidor;GO;Cerrado
5215603;Padre Bernardo;GO;Cerrado
5215652;Palestina de Goiás;GO;Cerrado
5215702;Palmeiras de Goiás;GO;Cerrado
5215801;Palmelo;GO;Cerrado
5215900;Palminópolis;GO;Cerrado
5216007;Panamá;GO;Cerrado
5216304;Paranaiguara;GO;Mata Atlântica
5216403;Paraúna;GO;Cerrado
5216452;Perolândia;GO;Cerrado
5216809;Petrolina de Goiás;GO;Cerrado
5216908;Pilar de Goiás;GO;Cerrado
5217104;Piracanjuba;GO;Cerrado
5217203;Piranhas;GO;Cerrado
5217302;Pirenópolis;GO;Cerrado
5217401;Pires do Rio;GO;Cerrado
5217609;Planaltina;GO;Cerrado
5217708;Pontalina;GO;Cerrado
5218003;Porangatu;GO;Cerrado
5218052;Porteirão;GO;Cerrado
5218102;Portelândia;GO;Cerrado
5218300;Posse;GO;Cerrado
5218391;Professor Jamil;GO;Cerrado
5218508;Quirinópolis;GO;Cerrado
5218607;Rialma;GO;Cerrado
5218706;Rianápolis;GO;Cerrado
5218789;Rio Quente;GO;Cerrado
5218805;Rio Verde;GO;Cerrado
5218904;Rubiataba;GO;Cerrado
5219001;Sanclerlândia;GO;Cerrado
5219100;Santa Bárbara de Goiás;GO;Cerrado
5219209;Santa Cruz de Goiás;GO;Cerrado
5219258;Santa Fé de Goiás;GO;Cerrado
5219308;Santa Helena de Goiás;GO;Cerrado
5219357;Santa Isabel;GO;Cerrado
5219407;Santa Rita do Araguaia;GO;Cerrado
5219456;Santa Rita do Novo Destino;GO;Cerrado
5219506;Santa Rosa de Goiás;GO;Cerrado
5219605;Santa Tereza de Goiás;GO;Cerrado
5219704;Santa Terezinha de Goiás;GO;Cerrado
5219712;Santo Antônio da Barra;GO;Cerrado
5219738;Santo Antônio de Goiás;GO;Cerrado
5219753;Santo Antônio do Descoberto;GO;Cerrado
5219803;São Domingos;GO;Cerrado
5219902;São Francisco de Goiás;GO;Cerrado
5220009;São João d'Aliança;GO;Cerrado
5220058;São João da Paraúna;GO;Cerrado
5220108;São Luís de Montes Belos;GO;Cerrado
5220157;São Luiz do Norte;GO;Cerrado
5220207;São Miguel do Araguaia;GO;Cerrado
5220264;São Miguel do Passa Quatro;GO;Cerrado
5220280;São Patrício;GO;Cerrado
5220405;São Simão;GO;Mata Atlântica
5220454;Senador Canedo;GO;Cerrado
5220504;Serranópolis;GO;Cerrado
5220603;Silvânia;GO;Cerrado
5220686;Simolândia;GO;Cerrado
5220702;Sítio d'Abadia;GO;Cerrado
5221007;Taquaral de Goiás;GO;Cerrado
5221080;Teresina de Goiás;GO;Cerrado
5221197;Terezópolis de Goiás;GO;Cerrado
5221304;Três Ranchos;GO;Cerrado
5221403;Trindade;GO;Cerrado
5221452;Trombas;GO;Cerrado
5221502;Turvânia;GO;Cerrado
5221551;Turvelândia;GO;Cerrado
5221577;Uirapuru;GO;Cerrado
5221601;Uruaçu;GO;Cerrado
5221700;Uruana;GO;Cerrado
5221809;Urutaí;GO;Cerrado
5221858;Valparaíso de Goiás;GO;Cerrado
5221908;Varjão;GO;Cerrado
5222005;Vianópolis;GO;Cerrado
5222054;Vicentinópolis;GO;Cerrado
5222203;Vila Boa;GO;Cerrado
5222302;Vila Propício;GO;Cerrado
5300108;Brasília;DF;Cerrado
--------;--------;--------;--------
CAMPO;DESCRIÇÃO;;
Geocódigo;Geocódigo do município, distrito federal ou estadual ou área estadual operacional, conforme a Malha Municipal Digital (IBGE, 2022);;
Nome do município;Nome do município, distrito federal ou estadual ou área estadual operacional, conforme a Malha Municipal Digital (IBGE, 2022);;
Sigla da UF;Sigla da Unidade da Federação, conforme a Malha Municipal Digital (IBGE, 2022);;
Bioma predominante;Bioma com maior área territorial existente no município;;
Referência;IBGE. Malha Municipal Digital. Rio de Janeiro: IBGE, 2022. Disponível em: <https://www.ibge.gov.br/geociencias/organizacao-do-territorio/malhas-territoriais/15774-malhas.html?=&t=downloads>. Acesso em: dez. 2023;;
